support,itemsets
0.003160663739385271,"frozenset({'blueberry worms (sugared)', 'apple sharks (sugared)'})"
0.003160663739385271,"frozenset({'strawberry hearts (sour)', 'orange worms (sugared)'})"
0.003160663739385271,"frozenset({'orange bears (sugared)', 'apple rings (sour)'})"
0.003160663739385271,"frozenset({'orange hearts (sugared)', 'strawberry rings (sugared)'})"
0.003160663739385271,"frozenset({'blueberry hearts (sour)', 'grape worms (sugared)'})"
0.003160663739385271,"frozenset({'strawberry hearts (sour)', 'grape worms (sugared)'})"
0.003160663739385271,"frozenset({'blueberry sharks (sugared)', 'apple sharks (sugared)'})"
0.003160663739385271,"frozenset({'orange hearts (sour)', 'apple worms (sour)'})"
0.003160663739385271,"frozenset({'grape hearts (sugared)', 'strawberry bears (sour)'})"
0.003160663739385271,"frozenset({'blueberry bears (sugared)', 'orange bears (sour)'})"
0.003160663739385271,"frozenset({'blueberry hearts (sour)', 'orange worms (sour)'})"
0.003160663739385271,"frozenset({'apple worms (sugared)', 'blueberry rings (sugared)'})"
0.003160663739385271,"frozenset({'apple hearts (sour)', 'blueberry bears (sugared)'})"
0.003160663739385271,"frozenset({'apple rings (sugared)', 'orange rings (sour)'})"
0.003160663739385271,"frozenset({'apple rings (sugared)', 'apple worms (sour)'})"
0.003160663739385271,"frozenset({'blueberry rings (sour)', 'blueberry bears (sugared)'})"
0.003160663739385271,"frozenset({'strawberry worms (sugared)', 'blueberry hearts (sugared)'})"
0.003160663739385271,"frozenset({'grape hearts (sour)', 'orange bears (sour)'})"
0.003160663739385271,"frozenset({'blueberry rings (sour)', 'blueberry worms (sour)'})"
0.003160663739385271,"frozenset({'strawberry worms (sugared)', 'blueberry rings (sour)'})"
0.0031506616389441783,"frozenset({'strawberry rings (sour)', 'grape rings (sour)'})"
0.0031506616389441783,"frozenset({'strawberry worms (sour)', 'orange worms (sour)'})"
0.0031506616389441783,"frozenset({'blueberry bears (sour)', 'grape worms (sugared)'})"
0.0031506616389441783,"frozenset({'grape hearts (sour)', 'strawberry bears (sour)'})"
0.0031506616389441783,"frozenset({'strawberry bears (sour)', 'grape rings (sour)'})"
0.0031506616389441783,"frozenset({'blueberry worms (sugared)', 'apple worms (sour)'})"
0.0031506616389441783,"frozenset({'apple bears (sour)', 'apple sharks (sour)'})"
0.0031506616389441783,"frozenset({'grape worms (sour)', 'grape bears (sour)'})"
0.0031506616389441783,"frozenset({'grape sharks (sour)', 'apple worms (sour)'})"
0.0031506616389441783,"frozenset({'orange rings (sugared)', 'blueberry bears (sugared)'})"
0.0031506616389441783,"frozenset({'apple rings (sugared)', 'orange bears (sour)'})"
0.0031506616389441783,"frozenset({'grape hearts (sour)', 'blueberry worms (sugared)'})"
0.0031506616389441783,"frozenset({'strawberry worms (sour)', 'apple hearts (sour)'})"
0.0031506616389441783,"frozenset({'blueberry rings (sugared)', 'grape worms (sour)'})"
0.0031506616389441783,"frozenset({'blueberry hearts (sugared)', 'orange bears (sour)'})"
0.0031506616389441783,"frozenset({'apple bears (sour)', 'grape hearts (sour)'})"
0.0031506616389441783,"frozenset({'grape sharks (sugared)', 'apple sharks (sour)'})"
0.0031506616389441783,"frozenset({'apple worms (sugared)', 'strawberry rings (sugared)'})"
0.0031506616389441783,"frozenset({'apple bears (sour)', 'apple hearts (sour)'})"
0.0031506616389441783,"frozenset({'strawberry bears (sugared)', 'apple sharks (sour)'})"
0.0031506616389441783,"frozenset({'strawberry bears (sour)', 'strawberry rings (sour)'})"
0.0031506616389441783,"frozenset({'blueberry rings (sour)', 'blueberry sharks (sugared)'})"
0.0031506616389441783,"frozenset({'apple sharks (sour)', 'grape rings (sugared)'})"
0.0031506616389441783,"frozenset({'apple bears (sour)', 'strawberry worms (sugared)'})"
0.0031506616389441783,"frozenset({'strawberry hearts (sugared)', 'apple sharks (sugared)'})"
0.0031406595385030855,"frozenset({'apple sharks (sour)', 'apple bears (sugared)'})"
0.0031406595385030855,"frozenset({'orange rings (sour)', 'blueberry bears (sugared)'})"
0.0031406595385030855,"frozenset({'blueberry worms (sour)', 'strawberry sharks (sugared)'})"
0.0031406595385030855,"frozenset({'strawberry hearts (sour)', 'blueberry rings (sour)'})"
0.0031406595385030855,"frozenset({'apple bears (sour)', 'blueberry sharks (sugared)'})"
0.0031406595385030855,"frozenset({'strawberry hearts (sour)', 'apple hearts (sour)'})"
0.0031406595385030855,"frozenset({'strawberry hearts (sour)', 'strawberry bears (sugared)'})"
0.0031406595385030855,"frozenset({'apple hearts (sugared)', 'grape worms (sour)'})"
0.0031406595385030855,"frozenset({'grape hearts (sour)', 'blueberry sharks (sour)'})"
0.0031406595385030855,"frozenset({'grape hearts (sugared)', 'apple rings (sour)'})"
0.0031406595385030855,"frozenset({'strawberry bears (sour)', 'grape worms (sugared)'})"
0.0031406595385030855,"frozenset({'strawberry bears (sour)', 'orange worms (sour)'})"
0.0031406595385030855,"frozenset({'orange worms (sugared)', 'blueberry hearts (sugared)'})"
0.0031406595385030855,"frozenset({'blueberry sharks (sour)', 'blueberry worms (sour)'})"
0.0031406595385030855,"frozenset({'strawberry hearts (sugared)', 'strawberry bears (sour)'})"
0.0031406595385030855,"frozenset({'orange sharks (sugared)', 'orange bears (sour)'})"
0.0031406595385030855,"frozenset({'blueberry rings (sugared)', 'orange sharks (sour)'})"
0.0031406595385030855,"frozenset({'apple rings (sugared)', 'grape sharks (sour)'})"
0.0031406595385030855,"frozenset({'blueberry hearts (sugared)', 'grape worms (sugared)'})"
0.0031406595385030855,"frozenset({'apple hearts (sugared)', 'grape rings (sour)'})"
0.003130657438061993,"frozenset({'blueberry bears (sugared)', 'grape worms (sugared)'})"
0.003130657438061993,"frozenset({'strawberry worms (sour)', 'blueberry sharks (sugared)'})"
0.003130657438061993,"frozenset({'grape hearts (sugared)', 'apple bears (sugared)'})"
0.003130657438061993,"frozenset({'apple worms (sugared)', 'grape bears (sugared)'})"
0.003130657438061993,"frozenset({'orange hearts (sour)', 'grape bears (sour)'})"
0.003130657438061993,"frozenset({'grape bears (sugared)', 'grape worms (sugared)'})"
0.003130657438061993,"frozenset({'strawberry worms (sour)', 'grape worms (sour)'})"
0.003130657438061993,"frozenset({'apple bears (sour)', 'grape worms (sugared)'})"
0.003130657438061993,"frozenset({'apple rings (sugared)', 'grape bears (sour)'})"
0.003130657438061993,"frozenset({'strawberry bears (sugared)', 'orange bears (sour)'})"
0.003130657438061993,"frozenset({'orange worms (sugared)', 'blueberry bears (sour)'})"
0.003130657438061993,"frozenset({'orange bears (sugared)', 'grape worms (sugared)'})"
0.003130657438061993,"frozenset({'grape bears (sour)', 'grape rings (sour)'})"
0.003130657438061993,"frozenset({'orange rings (sugared)', 'orange worms (sour)'})"
0.003130657438061993,"frozenset({'grape bears (sour)', 'apple bears (sugared)'})"
0.003130657438061993,"frozenset({'grape bears (sugared)', 'blueberry sharks (sour)'})"
0.003130657438061993,"frozenset({'apple bears (sugared)', 'apple rings (sour)'})"
0.003130657438061993,"frozenset({'grape worms (sour)', 'blueberry worms (sour)'})"
0.003130657438061993,"frozenset({'strawberry bears (sugared)', 'apple bears (sugared)'})"
0.003130657438061993,"frozenset({'strawberry bears (sour)', 'orange bears (sugared)'})"
0.003130657438061993,"frozenset({'grape hearts (sour)', 'apple bears (sugared)'})"
0.003130657438061993,"frozenset({'strawberry sharks (sugared)', 'strawberry rings (sugared)'})"
0.003130657438061993,"frozenset({'grape sharks (sour)', 'orange hearts (sugared)'})"
0.003130657438061993,"frozenset({'grape sharks (sour)', 'grape rings (sour)'})"
0.003130657438061993,"frozenset({'blueberry sharks (sugared)', 'apple worms (sour)'})"
0.003130657438061993,"frozenset({'strawberry worms (sugared)', 'orange worms (sugared)'})"
0.003130657438061993,"frozenset({'blueberry hearts (sugared)', 'orange bears (sugared)'})"
0.0031206553376209004,"frozenset({'orange rings (sour)', 'strawberry bears (sour)'})"
0.0031206553376209004,"frozenset({'orange worms (sugared)', 'strawberry bears (sour)'})"
0.0031206553376209004,"frozenset({'strawberry bears (sugared)', 'orange rings (sour)'})"
0.0031206553376209004,"frozenset({'apple hearts (sour)', 'grape worms (sour)'})"
0.0031206553376209004,"frozenset({'grape sharks (sour)', 'grape bears (sugared)'})"
0.0031206553376209004,"frozenset({'strawberry hearts (sugared)', 'grape bears (sour)'})"
0.0031206553376209004,"frozenset({'grape sharks (sour)', 'blueberry bears (sugared)'})"
0.0031206553376209004,"frozenset({'strawberry bears (sugared)', 'blueberry bears (sugared)'})"
0.0031206553376209004,"frozenset({'grape sharks (sour)', 'apple bears (sugared)'})"
0.0031206553376209004,"frozenset({'strawberry hearts (sour)', 'blueberry hearts (sour)'})"
0.0031206553376209004,"frozenset({'blueberry rings (sugared)', 'blueberry worms (sour)'})"
0.0031206553376209004,"frozenset({'strawberry hearts (sour)', 'blueberry rings (sugared)'})"
0.0031206553376209004,"frozenset({'orange rings (sugared)', 'orange rings (sour)'})"
0.0031206553376209004,"frozenset({'blueberry rings (sour)', 'orange hearts (sour)'})"
0.0031206553376209004,"frozenset({'strawberry hearts (sugared)', 'grape rings (sugared)'})"
0.0031206553376209004,"frozenset({'apple sharks (sour)', 'blueberry bears (sugared)'})"
0.0031206553376209004,"frozenset({'orange hearts (sour)', 'strawberry sharks (sour)'})"
0.0031206553376209004,"frozenset({'orange hearts (sour)', 'grape rings (sour)'})"
0.0031206553376209004,"frozenset({'strawberry sharks (sour)', 'grape worms (sugared)'})"
0.0031206553376209004,"frozenset({'strawberry worms (sour)', 'grape sharks (sugared)'})"
0.0031206553376209004,"frozenset({'strawberry hearts (sugared)', 'orange hearts (sour)'})"
0.0031206553376209004,"frozenset({'strawberry worms (sour)', 'orange bears (sugared)'})"
0.0031206553376209004,"frozenset({'blueberry bears (sour)', 'apple sharks (sugared)'})"
0.0031206553376209004,"frozenset({'grape sharks (sugared)', 'strawberry rings (sugared)'})"
0.0031206553376209004,"frozenset({'blueberry rings (sugared)', 'apple worms (sour)'})"
0.0031206553376209004,"frozenset({'apple rings (sugared)', 'blueberry hearts (sour)'})"
0.0031206553376209004,"frozenset({'apple rings (sugared)', 'strawberry sharks (sugared)'})"
0.0031206553376209004,"frozenset({'grape sharks (sugared)', 'strawberry bears (sour)'})"
0.0031206553376209004,"frozenset({'orange sharks (sour)', 'orange bears (sugared)'})"
0.0031206553376209004,"frozenset({'strawberry hearts (sour)', 'apple sharks (sour)'})"
0.0031206553376209004,"frozenset({'orange rings (sugared)', 'apple worms (sour)'})"
0.0031206553376209004,"frozenset({'blueberry sharks (sour)', 'apple rings (sour)'})"
0.0031206553376209004,"frozenset({'grape sharks (sour)', 'strawberry rings (sugared)'})"
0.0031106532371798076,"frozenset({'blueberry sharks (sugared)', 'grape rings (sour)'})"
0.0031106532371798076,"frozenset({'blueberry bears (sugared)', 'strawberry sharks (sugared)'})"
0.0031106532371798076,"frozenset({'grape sharks (sugared)', 'apple bears (sugared)'})"
0.0031106532371798076,"frozenset({'apple bears (sour)', 'blueberry worms (sugared)'})"
0.0031106532371798076,"frozenset({'orange hearts (sugared)', 'apple bears (sugared)'})"
0.0031106532371798076,"frozenset({'orange bears (sour)', 'apple worms (sour)'})"
0.0031106532371798076,"frozenset({'grape sharks (sugared)', 'orange worms (sour)'})"
0.0031106532371798076,"frozenset({'blueberry bears (sugared)', 'orange hearts (sugared)'})"
0.0031106532371798076,"frozenset({'blueberry rings (sugared)', 'grape rings (sour)'})"
0.0031106532371798076,"frozenset({'strawberry rings (sour)', 'strawberry sharks (sugared)'})"
0.0031106532371798076,"frozenset({'grape sharks (sour)', 'grape rings (sugared)'})"
0.0031106532371798076,"frozenset({'orange rings (sour)', 'orange bears (sugared)'})"
0.0031106532371798076,"frozenset({'blueberry rings (sour)', 'orange bears (sour)'})"
0.0031106532371798076,"frozenset({'orange worms (sugared)', 'grape rings (sugared)'})"
0.0031106532371798076,"frozenset({'strawberry sharks (sour)', 'grape hearts (sour)'})"
0.0031106532371798076,"frozenset({'strawberry hearts (sour)', 'grape sharks (sour)'})"
0.0031106532371798076,"frozenset({'blueberry rings (sour)', 'blueberry rings (sugared)'})"
0.0031106532371798076,"frozenset({'apple bears (sour)', 'strawberry rings (sugared)'})"
0.0031106532371798076,"frozenset({'apple worms (sugared)', 'grape worms (sugared)'})"
0.0031106532371798076,"frozenset({'strawberry hearts (sugared)', 'orange worms (sugared)'})"
0.0031106532371798076,"frozenset({'orange sharks (sugared)', 'orange hearts (sugared)'})"
0.0031106532371798076,"frozenset({'apple sharks (sour)', 'apple worms (sour)'})"
0.0031106532371798076,"frozenset({'orange hearts (sour)', 'strawberry bears (sour)'})"
0.0031106532371798076,"frozenset({'blueberry worms (sour)', 'orange bears (sugared)'})"
0.0031006511367387152,"frozenset({'grape worms (sour)', 'apple sharks (sour)'})"
0.0031006511367387152,"frozenset({'apple bears (sour)', 'orange bears (sugared)'})"
0.0031006511367387152,"frozenset({'grape sharks (sugared)', 'blueberry bears (sugared)'})"
0.0031006511367387152,"frozenset({'apple hearts (sour)', 'apple sharks (sour)'})"
0.0031006511367387152,"frozenset({'apple rings (sugared)', 'blueberry rings (sour)'})"
0.0031006511367387152,"frozenset({'strawberry bears (sour)', 'strawberry rings (sugared)'})"
0.0031006511367387152,"frozenset({'orange bears (sour)', 'strawberry sharks (sugared)'})"
0.0031006511367387152,"frozenset({'grape sharks (sugared)', 'orange bears (sour)'})"
0.0031006511367387152,"frozenset({'blueberry hearts (sugared)', 'strawberry rings (sour)'})"
0.0031006511367387152,"frozenset({'strawberry rings (sour)', 'grape rings (sugared)'})"
0.0031006511367387152,"frozenset({'blueberry rings (sour)', 'strawberry bears (sour)'})"
0.0031006511367387152,"frozenset({'blueberry rings (sugared)', 'blueberry worms (sugared)'})"
0.0031006511367387152,"frozenset({'strawberry hearts (sour)', 'blueberry bears (sugared)'})"
0.0031006511367387152,"frozenset({'orange bears (sugared)', 'orange worms (sour)'})"
0.0031006511367387152,"frozenset({'blueberry hearts (sugared)', 'orange sharks (sour)'})"
0.0031006511367387152,"frozenset({'blueberry rings (sour)', 'apple worms (sour)'})"
0.0031006511367387152,"frozenset({'strawberry worms (sugared)', 'orange bears (sugared)'})"
0.0031006511367387152,"frozenset({'grape bears (sugared)', 'apple rings (sour)'})"
0.0031006511367387152,"frozenset({'apple rings (sugared)', 'blueberry sharks (sour)'})"
0.0031006511367387152,"frozenset({'strawberry worms (sour)', 'blueberry worms (sugared)'})"
0.0031006511367387152,"frozenset({'grape worms (sour)', 'blueberry hearts (sugared)'})"
0.0031006511367387152,"frozenset({'apple bears (sour)', 'grape hearts (sugared)'})"
0.0031006511367387152,"frozenset({'orange bears (sour)', 'grape worms (sugared)'})"
0.0031006511367387152,"frozenset({'blueberry sharks (sugared)', 'orange worms (sour)'})"
0.0031006511367387152,"frozenset({'apple hearts (sugared)', 'blueberry sharks (sugared)'})"
0.0031006511367387152,"frozenset({'apple worms (sugared)', 'orange bears (sour)'})"
0.0031006511367387152,"frozenset({'orange hearts (sugared)', 'strawberry bears (sour)'})"
0.0031006511367387152,"frozenset({'strawberry worms (sour)', 'blueberry rings (sugared)'})"
0.0031006511367387152,"frozenset({'strawberry sharks (sour)', 'grape sharks (sugared)'})"
0.0031006511367387152,"frozenset({'grape sharks (sour)', 'apple hearts (sour)'})"
0.0031006511367387152,"frozenset({'blueberry sharks (sour)', 'orange bears (sugared)'})"
0.0031006511367387152,"frozenset({'blueberry rings (sugared)', 'blueberry bears (sugared)'})"
0.0031006511367387152,"frozenset({'apple worms (sugared)', 'strawberry sharks (sugared)'})"
0.0030906490362976225,"frozenset({'blueberry bears (sour)', 'orange sharks (sugared)'})"
0.0030906490362976225,"frozenset({'orange hearts (sour)', 'blueberry bears (sour)'})"
0.0030906490362976225,"frozenset({'grape worms (sour)', 'grape bears (sugared)'})"
0.0030906490362976225,"frozenset({'grape hearts (sugared)', 'orange rings (sugared)'})"
0.0030906490362976225,"frozenset({'apple hearts (sugared)', 'blueberry sharks (sour)'})"
0.0030906490362976225,"frozenset({'grape sharks (sugared)', 'grape bears (sugared)'})"
0.0030906490362976225,"frozenset({'blueberry hearts (sour)', 'grape sharks (sugared)'})"
0.0030906490362976225,"frozenset({'strawberry hearts (sugared)', 'apple hearts (sour)'})"
0.0030906490362976225,"frozenset({'orange rings (sugared)', 'orange bears (sugared)'})"
0.0030906490362976225,"frozenset({'blueberry worms (sugared)', 'grape bears (sour)'})"
0.0030906490362976225,"frozenset({'blueberry rings (sour)', 'grape worms (sugared)'})"
0.0030906490362976225,"frozenset({'orange rings (sour)', 'blueberry sharks (sour)'})"
0.0030906490362976225,"frozenset({'blueberry hearts (sour)', 'strawberry rings (sugared)'})"
0.0030906490362976225,"frozenset({'orange hearts (sour)', 'grape hearts (sour)'})"
0.0030906490362976225,"frozenset({'blueberry rings (sugared)', 'blueberry hearts (sugared)'})"
0.0030906490362976225,"frozenset({'orange hearts (sugared)', 'blueberry worms (sour)'})"
0.0030906490362976225,"frozenset({'orange rings (sour)', 'strawberry sharks (sugared)'})"
0.0030906490362976225,"frozenset({'blueberry sharks (sugared)', 'orange bears (sugared)'})"
0.0030906490362976225,"frozenset({'grape sharks (sugared)', 'blueberry hearts (sugared)'})"
0.0030906490362976225,"frozenset({'strawberry sharks (sour)', 'orange rings (sour)'})"
0.0030906490362976225,"frozenset({'strawberry worms (sugared)', 'orange sharks (sugared)'})"
0.0030906490362976225,"frozenset({'strawberry worms (sugared)', 'apple rings (sour)'})"
0.0030906490362976225,"frozenset({'strawberry worms (sugared)', 'grape bears (sour)'})"
0.0030906490362976225,"frozenset({'grape sharks (sour)', 'strawberry sharks (sour)'})"
0.0030906490362976225,"frozenset({'grape bears (sugared)', 'blueberry bears (sugared)'})"
0.0030906490362976225,"frozenset({'strawberry sharks (sour)', 'strawberry rings (sugared)'})"
0.0030906490362976225,"frozenset({'strawberry hearts (sour)', 'grape bears (sour)'})"
0.0030906490362976225,"frozenset({'orange rings (sour)', 'grape bears (sour)'})"
0.0030906490362976225,"frozenset({'apple hearts (sugared)', 'blueberry hearts (sugared)'})"
0.0030906490362976225,"frozenset({'orange worms (sugared)', 'blueberry bears (sugared)'})"
0.0030906490362976225,"frozenset({'orange hearts (sugared)', 'grape rings (sour)'})"
0.0030906490362976225,"frozenset({'blueberry sharks (sugared)', 'grape bears (sugared)'})"
0.0030906490362976225,"frozenset({'orange hearts (sour)', 'orange rings (sour)'})"
0.0030906490362976225,"frozenset({'grape hearts (sugared)', 'apple sharks (sour)'})"
0.0030906490362976225,"frozenset({'strawberry sharks (sour)', 'apple worms (sour)'})"
0.0030806469358565297,"frozenset({'strawberry hearts (sour)', 'blueberry sharks (sugared)'})"
0.0030806469358565297,"frozenset({'orange worms (sour)', 'grape rings (sugared)'})"
0.0030806469358565297,"frozenset({'strawberry hearts (sour)', 'strawberry sharks (sour)'})"
0.0030806469358565297,"frozenset({'blueberry bears (sour)', 'orange bears (sour)'})"
0.0030806469358565297,"frozenset({'apple rings (sugared)', 'blueberry bears (sour)'})"
0.0030806469358565297,"frozenset({'strawberry hearts (sugared)', 'grape hearts (sugared)'})"
0.0030806469358565297,"frozenset({'apple hearts (sugared)', 'orange sharks (sugared)'})"
0.0030806469358565297,"frozenset({'blueberry hearts (sour)', 'grape rings (sugared)'})"
0.0030806469358565297,"frozenset({'grape worms (sugared)', 'apple worms (sour)'})"
0.0030806469358565297,"frozenset({'apple bears (sour)', 'orange bears (sour)'})"
0.0030806469358565297,"frozenset({'grape bears (sugared)', 'grape rings (sour)'})"
0.0030806469358565297,"frozenset({'blueberry bears (sour)', 'blueberry worms (sugared)'})"
0.0030806469358565297,"frozenset({'strawberry hearts (sour)', 'grape sharks (sugared)'})"
0.0030806469358565297,"frozenset({'orange hearts (sour)', 'strawberry sharks (sugared)'})"
0.0030806469358565297,"frozenset({'blueberry bears (sour)', 'orange bears (sugared)'})"
0.0030806469358565297,"frozenset({'orange sharks (sour)', 'blueberry worms (sour)'})"
0.0030806469358565297,"frozenset({'strawberry bears (sour)', 'strawberry sharks (sugared)'})"
0.0030806469358565297,"frozenset({'orange rings (sour)', 'grape sharks (sugared)'})"
0.0030806469358565297,"frozenset({'orange hearts (sour)', 'grape rings (sugared)'})"
0.0030806469358565297,"frozenset({'strawberry sharks (sour)', 'orange worms (sour)'})"
0.0030806469358565297,"frozenset({'strawberry worms (sour)', 'orange bears (sour)'})"
0.0030806469358565297,"frozenset({'apple bears (sour)', 'apple rings (sugared)'})"
0.0030806469358565297,"frozenset({'orange bears (sugared)', 'grape rings (sugared)'})"
0.0030806469358565297,"frozenset({'apple bears (sour)', 'orange hearts (sour)'})"
0.0030806469358565297,"frozenset({'apple bears (sour)', 'apple worms (sugared)'})"
0.0030806469358565297,"frozenset({'strawberry worms (sugared)', 'apple hearts (sour)'})"
0.0030706448354154373,"frozenset({'strawberry worms (sugared)', 'strawberry sharks (sour)'})"
0.0030706448354154373,"frozenset({'apple rings (sugared)', 'orange hearts (sugared)'})"
0.0030706448354154373,"frozenset({'blueberry hearts (sugared)', 'orange worms (sour)'})"
0.0030706448354154373,"frozenset({'blueberry sharks (sour)', 'grape rings (sour)'})"
0.0030706448354154373,"frozenset({'blueberry sharks (sugared)', 'strawberry rings (sour)'})"
0.0030706448354154373,"frozenset({'blueberry sharks (sour)', 'apple sharks (sugared)'})"
0.0030706448354154373,"frozenset({'apple hearts (sugared)', 'apple bears (sugared)'})"
0.0030706448354154373,"frozenset({'apple hearts (sour)', 'apple worms (sour)'})"
0.0030706448354154373,"frozenset({'strawberry worms (sour)', 'grape bears (sugared)'})"
0.0030706448354154373,"frozenset({'strawberry hearts (sugared)', 'orange rings (sour)'})"
0.0030706448354154373,"frozenset({'apple worms (sugared)', 'apple hearts (sour)'})"
0.0030706448354154373,"frozenset({'strawberry worms (sugared)', 'apple bears (sugared)'})"
0.0030706448354154373,"frozenset({'orange sharks (sugared)', 'orange worms (sour)'})"
0.0030706448354154373,"frozenset({'blueberry sharks (sugared)', 'blueberry rings (sugared)'})"
0.0030706448354154373,"frozenset({'apple hearts (sugared)', 'orange bears (sour)'})"
0.0030706448354154373,"frozenset({'strawberry worms (sour)', 'orange sharks (sugared)'})"
0.0030706448354154373,"frozenset({'apple bears (sugared)', 'grape worms (sugared)'})"
0.0030706448354154373,"frozenset({'grape sharks (sour)', 'apple sharks (sour)'})"
0.0030706448354154373,"frozenset({'blueberry sharks (sugared)', 'grape rings (sugared)'})"
0.0030706448354154373,"frozenset({'apple hearts (sugared)', 'grape rings (sugared)'})"
0.0030706448354154373,"frozenset({'apple hearts (sugared)', 'apple sharks (sugared)'})"
0.0030706448354154373,"frozenset({'blueberry hearts (sour)', 'orange hearts (sour)'})"
0.0030706448354154373,"frozenset({'blueberry rings (sour)', 'strawberry bears (sugared)'})"
0.0030706448354154373,"frozenset({'apple rings (sugared)', 'orange sharks (sugared)'})"
0.0030706448354154373,"frozenset({'strawberry hearts (sour)', 'orange hearts (sugared)'})"
0.0030706448354154373,"frozenset({'strawberry bears (sugared)', 'blueberry worms (sour)'})"
0.0030706448354154373,"frozenset({'strawberry bears (sour)', 'blueberry worms (sour)'})"
0.0030706448354154373,"frozenset({'blueberry rings (sour)', 'orange sharks (sugared)'})"
0.0030706448354154373,"frozenset({'apple worms (sugared)', 'grape hearts (sugared)'})"
0.0030706448354154373,"frozenset({'apple hearts (sour)', 'orange bears (sour)'})"
0.0030606427349743445,"frozenset({'apple sharks (sour)', 'orange sharks (sour)'})"
0.0030606427349743445,"frozenset({'blueberry rings (sugared)', 'strawberry rings (sugared)'})"
0.0030606427349743445,"frozenset({'apple bears (sour)', 'blueberry sharks (sour)'})"
0.0030606427349743445,"frozenset({'orange worms (sugared)', 'blueberry sharks (sour)'})"
0.0030606427349743445,"frozenset({'blueberry rings (sugared)', 'orange worms (sour)'})"
0.0030606427349743445,"frozenset({'blueberry rings (sugared)', 'apple bears (sugared)'})"
0.0030606427349743445,"frozenset({'orange bears (sugared)', 'grape rings (sour)'})"
0.0030606427349743445,"frozenset({'grape bears (sour)', 'grape rings (sugared)'})"
0.0030606427349743445,"frozenset({'grape bears (sour)', 'orange bears (sugared)'})"
0.0030606427349743445,"frozenset({'strawberry worms (sour)', 'apple bears (sugared)'})"
0.0030606427349743445,"frozenset({'blueberry bears (sugared)', 'apple sharks (sugared)'})"
0.0030606427349743445,"frozenset({'orange hearts (sour)', 'orange sharks (sour)'})"
0.0030606427349743445,"frozenset({'apple hearts (sugared)', 'strawberry bears (sugared)'})"
0.0030606427349743445,"frozenset({'blueberry worms (sugared)', 'blueberry bears (sugared)'})"
0.0030606427349743445,"frozenset({'strawberry hearts (sour)', 'apple worms (sour)'})"
0.0030606427349743445,"frozenset({'apple hearts (sugared)', 'orange rings (sour)'})"
0.0030606427349743445,"frozenset({'grape hearts (sour)', 'apple hearts (sour)'})"
0.0030606427349743445,"frozenset({'apple worms (sugared)', 'blueberry rings (sour)'})"
0.0030606427349743445,"frozenset({'apple worms (sugared)', 'grape bears (sour)'})"
0.0030606427349743445,"frozenset({'apple worms (sugared)', 'grape hearts (sour)'})"
0.0030606427349743445,"frozenset({'grape hearts (sour)', 'orange hearts (sugared)'})"
0.0030606427349743445,"frozenset({'apple hearts (sugared)', 'blueberry rings (sour)'})"
0.0030606427349743445,"frozenset({'apple worms (sugared)', 'strawberry rings (sour)'})"
0.0030606427349743445,"frozenset({'blueberry hearts (sour)', 'blueberry sharks (sour)'})"
0.0030606427349743445,"frozenset({'apple hearts (sour)', 'grape rings (sour)'})"
0.0030606427349743445,"frozenset({'strawberry bears (sugared)', 'blueberry hearts (sugared)'})"
0.0030606427349743445,"frozenset({'grape worms (sugared)', 'strawberry rings (sour)'})"
0.003050640634533252,"frozenset({'blueberry worms (sugared)', 'strawberry sharks (sugared)'})"
0.003050640634533252,"frozenset({'blueberry worms (sour)', 'grape rings (sugared)'})"
0.003050640634533252,"frozenset({'orange hearts (sugared)', 'orange bears (sour)'})"
0.003050640634533252,"frozenset({'apple hearts (sour)', 'blueberry worms (sugared)'})"
0.003050640634533252,"frozenset({'grape sharks (sugared)', 'strawberry sharks (sugared)'})"
0.003050640634533252,"frozenset({'apple worms (sugared)', 'blueberry bears (sugared)'})"
0.003050640634533252,"frozenset({'grape sharks (sour)', 'blueberry hearts (sugared)'})"
0.003050640634533252,"frozenset({'grape bears (sugared)', 'orange hearts (sugared)'})"
0.003050640634533252,"frozenset({'blueberry rings (sour)', 'orange bears (sugared)'})"
0.003050640634533252,"frozenset({'blueberry hearts (sugared)', 'grape bears (sour)'})"
0.003050640634533252,"frozenset({'apple worms (sugared)', 'grape rings (sugared)'})"
0.003050640634533252,"frozenset({'grape hearts (sour)', 'blueberry worms (sour)'})"
0.003050640634533252,"frozenset({'apple worms (sugared)', 'orange hearts (sugared)'})"
0.003050640634533252,"frozenset({'grape worms (sour)', 'strawberry bears (sour)'})"
0.003050640634533252,"frozenset({'grape hearts (sugared)', 'grape sharks (sugared)'})"
0.003050640634533252,"frozenset({'strawberry worms (sour)', 'apple rings (sour)'})"
0.003050640634533252,"frozenset({'blueberry rings (sour)', 'strawberry sharks (sour)'})"
0.003050640634533252,"frozenset({'orange sharks (sugared)', 'grape worms (sugared)'})"
0.003050640634533252,"frozenset({'orange rings (sugared)', 'strawberry sharks (sour)'})"
0.003050640634533252,"frozenset({'strawberry worms (sugared)', 'apple sharks (sugared)'})"
0.003050640634533252,"frozenset({'strawberry worms (sour)', 'apple hearts (sugared)'})"
0.003050640634533252,"frozenset({'apple sharks (sour)', 'apple rings (sour)'})"
0.003050640634533252,"frozenset({'strawberry hearts (sugared)', 'blueberry worms (sugared)'})"
0.003050640634533252,"frozenset({'orange sharks (sugared)', 'strawberry rings (sugared)'})"
